id,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt
1034920,13082,44338.93006,Apr-13,29942.85
1034923,9687,10843.52327,Sep-12,8174.15
1034932,24242,35170.54037,Jul-14,15427.25
1034948,27156,2366.939507,Aug-13,1066.52
1034970,15010,14029.32,May-16,265.18
1035022,5837,6920.237719,Jul-13,3317.04
1035024,12842,14860.46115,Dec-14,420.12
1035025,6314,8306.54,Jun-13,430.72
1035030,21047,13977.02172,May-14,3046.99
1035032,20474,41961.71684,Apr-14,18383.22
1035051,28614,3283.34968,Dec-14,96.08
1035053,10498,11102.5872,Mar-13,6547.95
1035054,3617,7030.449993,Dec-14,208
1035062,16504,13560.32,Jun-13,441.28
1035063,12943,12793.74567,Dec-14,370.49
1035067,14951,10913.47027,Jul-12,8783.85
1035079,20273,28571.68002,Apr-16,4096.78
1035085,6992,11973.76001,Aug-15,3121.78
1035086,6243,7953.046791,Oct-14,656.02
1035105,13483,17561.96941,Mar-13,10154.18
1035141,27821,19923.74,May-16,376.16
1035160,22045,16051.0825,Jan-12,16053.74
1035162,4743,8573.36255,Dec-14,245.99
1035167,24707,2009.82,Jun-12,335.93
1035171,30703,28583.51924,May-14,6201.76
1035174,11214,13200.91765,May-13,6967.81
1035176,17395,17093.93062,Apr-14,4136.49
1035202,6859,6719.913435,Dec-14,193.43
1035203,7792,6858.690042,Dec-14,196.84
1035215,18255,13802.85967,Dec-14,393.79
1035219,16906,21107.43305,Dec-14,608.67
1035255,19919,14585.91,Oct-13,35.2
1035273,7554,10859.57559,Dec-14,313.3
1035283,23691,48564.7,May-16,916.03
1035284,11844,12649.35402,Dec-14,366.57
1035295,11205,15479.53774,Dec-14,451.68
1035349,11743,13309.75235,Nov-12,9242.51
1035363,27457,30929.84,Apr-15,9706.01
1035373,2186,203.52,May-12,67.85
1035381,10222,12203.36,Feb-14,469.36
1035385,11069,11600.36642,Mar-14,3144.46
1035386,24994,42627.42998,Mar-15,14169.05
1035392,4312,2050.861515,Aug-12,72.44
1035402,11891,18122.71,Jun-14,44.74
1035408,14161,15130.18044,Dec-14,430.71
1035424,14704,10557.8,May-15,50
1035425,27800,51286.18,May-16,967.86
1035428,28435,29219.58907,Dec-14,838.46
1035436,9424,6957.134913,Dec-14,203.38
1035442,5041,14368.89,May-16,271.54
1035444,9010,11331.22697,Feb-13,6925.09
1035463,15341,20146.02449,Apr-13,11100.07
1035481,673,736.59,Nov-12,60.39
1035487,12964,4313.27,Dec-12,412.98
1035508,15081,7834.780001,Oct-14,519.28
1035518,28675,13702.82,Aug-14,325.37
1035582,11601,18569.94999,May-16,2372.47
1035592,233,694.07,Apr-12,171.62
1035594,12253,19409.25,May-16,366.85
1035597,10698,24654.41992,Dec-12,16471.64
1035619,11596,6209.272495,Mar-12,5799.21
1035631,4691,5185.336427,Jun-12,4404.23
1035636,6016,3505.934569,Oct-13,1405.04
1035647,30174,17126.57078,Jun-13,8852.79
1035655,7691,8998.530713,Oct-13,192.38
1035664,4816,4407.99,Mar-14,143.95
1035681,21412,51285.66,May-16,967.86
1035719,29779,22899.87,May-16,432.49
1035743,18028,6749.369408,Apr-14,122.84
1035771,18696,22737.91847,Dec-14,644.88
1035774,12593,12954.15584,Dec-14,369.13
1035775,7568,2418.12,Sep-12,233.91
1035800,21513,3612.52,Sep-12,819.08
1035812,24844,12551.50735,Apr-12,11318.29
1035817,22331,13804.57,Dec-13,46.92
1035851,15454,12327.19963,Sep-14,1357.41
1035858,4392,17999.809,Nov-14,486.86
1035859,4590,22661.16257,Jul-14,3727.25
1035884,12305,10757.4984,Apr-14,2622.02
1035891,13630,26848.0499,Aug-14,11800.09
1035958,32705,6016.294917,Aug-13,2842.92
1035963,10231,11311.92486,Dec-14,326.32
1035978,12306,7167.927438,Dec-14,209.64
1035987,7832,32056.46996,Jan-15,108.49
1035990,8076,14071.62202,Dec-14,405.22
1036008,3787,2669.774888,May-13,1435.62
1036015,14408,9316.100666,Dec-14,270.16
1036017,16649,1031.64,Mar-12,257.8
1036025,704,22057.38582,Jun-13,11106.24
1036030,15647,5792.590678,Sep-14,640.94
1036032,21050,10110.72608,Jul-14,1643.19
1036033,0,1754.43,Oct-12,145.96
1036036,29009,25362.85059,Sep-14,12.08
1036041,16856,24144.80993,Oct-14,2667.27
1036042,11360,14288.76169,Dec-14,414.61
1036047,16419,31523.41169,Oct-14,2617.37
1036060,19834,16354.36,Oct-13,743.38
1036062,17547,18723.89938,Sep-13,7683.87
1036064,0,1407.149808,Dec-14,41.12
1036067,6942,15276.55999,Jan-15,11.51
1036069,7829,11334.69,Jan-14,427.72
1036078,21479,8026.656181,Apr-14,1964.09
1036084,16868,19893.00841,Mar-14,4298.96
1036102,830,5489.301183,Mar-14,1503.5
1036112,27569,9011.557494,Dec-14,256.48
1036113,365,2483.82,Jun-13,138.53
1036129,11869,15309.50663,Jul-14,2372.08
1036132,10787,11907.34732,Dec-14,345.48
1036190,15431,39790.08537,Nov-13,14988.85
1036224,3376,1828.960256,Dec-14,53.89
1036237,14458,17001.56998,Mar-15,5750.37
1036257,16157,14657.91895,Dec-14,416.07
1036259,7670,13330.24578,Apr-12,12112.55
1036262,26003,17156.61646,Jul-14,196.44
1036305,12367,15917.78,Oct-14,468.17
1036307,16205,14764.2117,Jul-14,6424.8
1036314,38876,35143.78,May-16,663.75
1036318,9359,6752.667421,Jan-13,4313.39
1036331,6565,17572.59752,Dec-14,498.76
1036334,6284,17215.71731,Jun-13,8705.43
1036336,15005,2662.12,Apr-12,506.57
1036337,689,10483.00213,Sep-14,4501.82
1036343,13099,2740.494721,May-13,1459.71
1036356,18990,19043.99002,May-15,1709.38
1036407,13097,7194.57399,Dec-14,208.13
1036416,2309,3283.349552,Dec-14,95.87
1036421,4888,6493.357096,Nov-13,2478.14
1036434,9292,12541.82285,Mar-12,11931.6
1036448,23496,23795.57807,Oct-14,1996.42
1036474,7534,9395.309999,Jan-15,272.69
1036475,2041,2750.637419,Feb-14,822.88
1036481,16431,15249.70717,Dec-14,429.45
1036484,19719,28532.5548,Jan-13,21122.47
1036486,11705,17819.38436,Mar-14,4799.07
1036508,2700,18310.8661,Feb-14,729.73
1036511,2923,23147.68002,Sep-15,6093.45
1036551,5240,9748.819469,May-12,8585.49
1036584,12439,19051.72817,Dec-14,551.44
1036593,531,1617.069102,Sep-13,54.39
1036603,143,5218.7,Oct-13,38.64
1036604,10826,11922.49931,Mar-14,3221.37
1036629,9373,7863.815697,Jul-14,1297.97
1036674,15950,41927.68,May-15,973.64
1036676,17675,14820.21823,Dec-14,426.02
1036680,7554,8543.51,Dec-13,317.33
1036681,12343,18997.11821,Aug-14,2612.58
1036700,11114,1142.7,Jun-12,190.63
1036707,6993,2183.74,Mar-12,503.32
1036728,13072,45094.96996,Mar-15,14951.69
1036749,26876,22643.25,Dec-13,805.17
1036752,5552,7132.351367,Nov-13,2660.77
1036762,19464,5975.66,Nov-12,454.35
1036766,13633,14613.24,May-16,276.06
1036769,14079,7245.675768,Dec-14,213.24
1036774,14089,2188.1,Oct-12,219.04
1036813,18604,10915.08,Sep-14,330.76
1036818,11415,12793.74567,Dec-14,368.49
1036826,18702,12029.44225,Dec-14,347.35
1036827,20236,23452.68272,Dec-14,672.19
1036828,11256,16486.63,May-16,294.47
1036838,20142,4636.75,Feb-13,308.21
1036857,14905,9735.17,Mar-13,29.68
1036901,9416,5025.39,Jan-12,5025.69
1036916,15725,13261.93452,Nov-14,752.24
1036923,8380,10166.43757,Dec-14,286.28
1036925,5911,10480.52687,Aug-12,8293.72
1036928,9859,8001.771113,Dec-14,229.41
1036932,7955,12351.20109,Dec-14,358.47
1036941,19268,10079.89329,Dec-14,294.95
1036945,16158,6561.47,May-13,386.15
1036962,32998,3944.304173,Dec-14,116.01
1036964,7205,26794.19,May-16,506.11
1037004,4966,11785.19728,Sep-13,5009.6
1037010,7370,8534.436162,Sep-13,2317.48
1037026,28753,32751.27,Oct-14,400
1037033,22279,30039.18,Jan-15,674.89
1037038,15657,11718.95749,Sep-14,1305.26
1037046,5063,6330.68,Oct-14,334.48
1037108,4666,27712.53,May-15,629.14
1037135,31503,9395.284232,Dec-14,276.87
1037138,8319,2366.28,Jul-12,338.93
1037142,12146,18967.53719,Sep-13,5317.55
1037146,1848,5526.650852,Dec-14,162.6
1037186,24978,12076.12628,Dec-14,354.12
1037188,5987,17797.36408,May-13,11757.75
1037197,11823,8120.656545,Dec-14,234.59
1037203,10477,17051.68933,Jun-14,8042.39
1037219,2647,10138.01,Dec-14,288.67
1037231,15876,151.48,Apr-12,37.95
1037251,17465,18222.37409,Jul-12,13772.05
1037258,11576,14785.02,Dec-14,410.76
1037260,11039,14188.97104,May-14,3115.3
1037261,31639,36821.63842,Apr-13,20379.7
1037268,15173,31540.56308,Dec-14,886.5
1037304,7550,12708.07476,Dec-14,358.63
1037313,9844,6858.690043,Dec-14,197.28
1037354,13132,17861.02099,Dec-14,515.63
1037371,11483,16202.15771,Feb-14,4804.36
1037375,11983,23452.69,Dec-14,663.1
1037389,15065,23905.77,Jul-15,6611.42
1037402,8833,7167.927438,Dec-14,209.87
1037404,14253,17054.89,May-16,322.07
1037410,5082,13815.9503,Feb-13,8397.82
1037419,9145,15749.03933,Aug-14,6968.39
1037462,16143,11501.22333,Oct-14,959
1037470,13412,15328.78261,Jan-14,4920.54
1037492,26454,12960.75665,Dec-12,3454.31
1037538,554,11367.86804,Dec-14,336.92
1037540,11475,2439.91,Nov-12,222.24
1037546,24715,15814.55974,Aug-12,12376.68
1037608,16096,26149.1,May-16,494.59
1037627,16338,11510.99313,Dec-12,7603.14
1037640,15444,3018.975054,Dec-14,91.88
1037646,12313,4371.72,Jul-12,521.97
1037682,25029,5774.108741,Dec-14,166.25
1037683,64406,8313.880361,Oct-12,6088.95
1037687,13318,14234.29,Nov-13,528.88
1037702,631,3282.486122,Aug-14,454.19
1037730,3989,1429.8,Aug-12,170
1037763,10521,13439.86924,Dec-14,385.01
1037793,5522,9660.901021,Dec-14,281.54
1037801,11148,19926.26315,Feb-14,5953.91
1037805,10218,8474.261098,May-14,1837.2
1037812,1297,2914.94,Feb-13,208.79
1037813,5631,6490.875488,Dec-14,186.95
1037841,3426,3721.519333,Nov-12,2628.94
1037844,11588,8245.778111,Dec-14,236.77
1037870,5958,6178.749009,Oct-14,680.08
1037873,7676,796.46,May-13,44.61
1037880,47136,23801.90047,Nov-14,682.01
1037882,19531,8966.368838,Jun-14,13.05
1037889,30999,47728.31,May-16,901.01
1037891,18868,24058.95805,Dec-14,688.17
1037951,24605,24223.32227,May-14,5255.81
1037956,18151,14220.46346,Apr-13,7832.27
1037964,11703,13148.13786,Dec-14,370.41
1037971,9681,15701.05999,Mar-15,5417.15
1037993,17051,4504.491081,Jun-13,2294.74
1038001,16824,40027.21,May-16,755.77
1038009,3134,5354.220528,Feb-14,1603.74
1038010,13224,29186.01199,Dec-14,10874.91
1038012,9695,11573.6608,Feb-14,3442
1038022,13854,19840.06,May-16,374.97
1038041,531,22528.96085,Dec-14,640.34
1038060,13990,20553.14,May-16,388.75
1038061,23220,13028.93079,Nov-12,9124.5
1038074,2730,2346.253153,Sep-14,59.46
1038090,12283,7245.675766,Dec-14,210.6
1038094,14811,11561.81764,Jul-14,1906.34
1038098,5367,8624.213305,Dec-13,1745.7
1038101,14754,20056.82079,Sep-12,16564.78
1038103,57659,36883.5,May-16,696.18
1038105,9864,13192.15011,Dec-14,382.65
1038123,14171,14350.55848,Jun-14,2737.82
1038126,18282,16435.16395,Dec-14,462.05
1038147,15964,20516.05655,Aug-13,12863.34
1038158,5286,18361.35908,May-14,3971.61
1038180,3172,8642.22418,Jul-13,4220.98
1038218,2262,12222.37767,Dec-14,366.08
1038222,15405,16852.02764,Jul-14,7535.54
1038223,24868,4804.416925,May-13,1359.35
1038226,9516,11678.56086,Dec-13,52.44
1038229,13645,46205.59827,Dec-14,1306.62
1038230,12632,14288.76169,Dec-14,415.03
1038253,15719,13230.12328,Nov-14,734.85
1038273,11776,8209.47,Jun-13,300.96
1038274,15845,20917.05871,May-14,4510.14
1038275,15360,13965.6581,Sep-13,5954.44
1038284,15916,18934.90219,Aug-13,8522.69
1038285,31476,24152.25255,Dec-14,708.5
1038314,15274,17695.55754,Apr-14,180.55
1038320,7398,2706.494318,Dec-14,80.22
1038322,17643,5817.079412,Jan-15,5.94
1038330,17969,32184.54,May-16,607.54
1038336,13974,14643.80889,Dec-14,414.32
1038341,21133,10118.40001,Mar-16,1614.4
1038342,21284,18914.07002,Mar-16,556.09
1038354,995,9234.05719,Mar-14,1489.59
1038362,10770,23242.52531,Dec-12,17755.67
1038425,9442,5803.469996,Jan-16,1110.51
1038434,10708,31943.55,May-16,603.98
1038447,9557,32302.33006,Mar-16,5188.33
1038453,1387,5360.254803,May-13,2608.24
1038455,9280,24152.25255,Dec-14,715.64
1038475,11639,8407.58,Jan-13,566.83
1038476,21640,7777.75,Jan-14,311.11
1038479,5601,10956.77596,Dec-14,307.88
1038481,12183,12203.64919,Oct-14,1019.26
1038484,9961,28884.34996,May-16,1104.03
1038490,11850,3513.775873,May-13,1879.95
1038500,10343,13566.45407,Mar-14,4052.2
1038510,13477,31741.48441,Jun-12,27997.64
1038518,7414,29296.53,May-16,552.46
1038531,7664,8289.976278,Dec-14,237.49
1038542,15534,2470.223001,Dec-14,75.25
1038566,14756,25954.84002,Feb-16,4524.69
1038602,3976,1097.26,Jul-12,415
1038607,29221,20253.74453,Feb-14,6020.77
1038609,17779,8359.47,Feb-13,1052.9
1038617,12594,16889.86,Jun-14,520.57
1038627,14249,12612.45,Feb-13,901.01
1038639,10569,9934.264743,Dec-14,282.73
1038642,7195,8192.809136,Jan-14,2648.22
1038651,9942,14290.485,Jul-14,272.25
1038672,3714,4641.651045,Dec-14,137.98
1038680,19734,28158.7,Oct-15,6650.82
1038683,9784,11638.07916,Sep-13,4963.14
1038701,12385,10704.82665,Mar-13,1083.05
1038713,20579,29098.35,May-16,549.96
1038737,36653,38650.19891,Dec-14,1091.44
1038738,13809,17432.93,May-16,329.34
1038741,3408,1790.907371,Dec-14,54.4
1038750,21265,27779.71,Oct-15,6534.88
1038761,17484,16700.46876,Nov-12,1128.04
1038768,4753,5716.54059,Aug-14,2505.09
1038832,1405,6145.995192,Sep-12,86.73
1038861,8182,11632.71209,Apr-13,8190.16
1038868,24504,27471.01072,Dec-12,21572.37
1038875,4534,25722.84975,Mar-12,24620.71
1038878,6452,12076.12628,Dec-14,353.71
1038880,27025,26167.6,May-16,494.59
1038889,10532,18322.42001,Jan-15,532.52
1038900,5920,12779.12687,Oct-14,1065.6
1038907,81405,5618.9,Nov-13,244.3
1038914,19391,6574.052163,Dec-14,186.28
1038918,27616,33083.57992,Dec-15,6685.56
1038931,27385,16114.66711,Jun-13,8151.4
1038943,24575,26349.28749,Feb-12,25657.41
1038970,4756,6156.073128,Nov-14,184.63
1038980,22296,14071.62202,Dec-14,406.91
1038984,11372,24702.40218,Dec-14,712.33
1039010,16167,22836.25787,May-13,12153.41
1039015,5841,33105.98786,Jan-15,29.21
1039020,248,8584.774164,Jul-13,4204.71
1039027,14750,20604.45741,Mar-14,10676.89
1039029,11207,21289.26236,Dec-14,633.6
1039098,10675,10166.43757,Dec-14,287.04
1039102,3179,9478.801176,Jul-14,1543.04
1039148,15183,15332.23,May-16,289.94
1039153,32135,14025.4,Sep-13,701.73
1039174,15430,29845.8977,Mar-16,86.14
1039178,8006,5953.67366,Dec-14,172.01
1039243,14850,23248.03715,Jul-13,15021.13
1039247,5312,5603.95,Dec-14,158
1039253,11452,30372.02019,Apr-12,7690.94
1039258,17844,919.38,Jun-12,153.52
1039261,7889,4962.776768,Dec-14,140.8
1039279,6334,12096.57,Apr-13,1452.24
1039299,3096,3092.011621,Dec-14,91.84
1039318,9752,8341.285241,Jul-12,6841.76
1039321,100,11807.33661,Feb-14,6404.89
1039327,4089,16190.21908,Jul-13,10118.3
1039330,11720,6374.09,Nov-13,248.89
1039359,18008,14491.35153,Dec-14,421.6
1039372,7154,6719.913435,Dec-14,196.13
1039392,23773,31419.61761,Apr-14,15442.88
1039406,15075,28094.33541,Dec-14,810.81
1039409,3412,6538.526554,Mar-14,1756.73
1039410,9407,8230.399998,Dec-14,237.54
1039464,20089,30522.93,Jan-12,30523.44
1039468,8296,25005.40184,Dec-14,710.79
1039477,13115,19131.4082,Mar-14,9926.13
1039478,11943,26785.09,Jan-16,558.08
1039489,17648,10541.08782,Dec-12,8153.93
1039496,2096,16874.96,Aug-15,364.62
1039507,5748,11546.30187,Jun-14,2210.07
1039521,7781,19137.6572,Apr-14,4604.28
1039551,2297,6026.22007,Dec-14,170
1039555,25459,6758.656936,Dec-14,191.65
1039581,11502,2608.612559,Jan-15,2.33
1039586,1166,12692.45767,Jul-14,975.37
1039609,22221,11953.63754,Jun-12,10036.16
1039627,18260,33095.05,May-16,624.95
1039635,3071,6036.244904,Sep-13,2629.5
1039669,29086,3092.992069,Mar-12,2893.13
1039671,28976,11726.31037,Dec-14,336.42
1039688,1552,3231.39988,Mar-13,1927.83
1039773,27751,15225.2842,Jun-13,6764.51
1039790,15198,17044.23,May-16,322.07
1039802,8798,17605.5244,Feb-14,5220.63
1039811,32568,48525.15,May-16,916.03
1039833,8181,6963.847889,Mar-14,885.07
1039836,15756,23902.66,May-16,451.9
1039849,18140,4060.329999,Dec-14,120.41
1039868,9053,6601.946359,Nov-12,4599.39
1039887,2121,28759.91,May-16,543.15
1039965,816,22330.07506,May-13,5353.01
1039971,7460,4926.780003,Dec-14,151.39
1039975,17478,14439.65621,Sep-12,14.48
1039993,10982,17546.34,May-16,331.48
1040000,17700,12029.44225,Dec-14,346.33
1040028,20817,27705.05,Sep-15,6931.77
1040029,33187,28982.70307,Dec-14,823.85
1040032,24005,14435.3454,Dec-14,412.37
1040037,11386,20245.58194,Apr-14,4920.04
1040053,9952,11960.69775,Aug-12,10098.93
1040070,5983,12626.38702,Nov-12,6903.77
1040095,3411,21433.21141,Dec-14,607.92
1040112,38121,40834.67571,Jun-14,7807.37
1040115,26563,41884.6,May-16,790.82
1040121,7767,11907.34732,Dec-14,344.86
1040142,14847,13457.79792,Jul-13,6507.7
1040144,27998,11031.30943,Sep-12,11.74
1040151,18564,21376.12654,Dec-14,619.16
1040154,22196,8335.090002,Jan-15,243.64
1040170,5797,13589.11536,Dec-14,395.77
1040188,5802,6691.551868,Jan-13,4288.4
1040196,7077,4280.04,Jun-12,593.82
1040199,16375,42014.75091,Jan-14,22108.08
1040205,11945,29571.22313,Oct-14,12529.86
1040232,26122,3162.289538,Dec-14,92.52
1040234,22800,16742.23934,Nov-12,13298.82
1040236,2975,11607.46,May-16,219.46
1040256,13436,14288.76169,Dec-14,413.16
1040262,7335,29514.47914,Nov-13,10731.48
1040276,17391,24152.25255,Dec-14,706.66
1040288,14412,9611.392422,Feb-14,2841.25
1040295,13203,16376.24122,Sep-12,12311.16
1040309,27086,12878.10083,Feb-13,8032.96
1040330,12900,13109.61633,Oct-12,9507.3
1040340,22661,20760.74806,Jul-13,9947.38
1040347,3971,9999.35958,Aug-13,687.57
1040361,14570,13363.14248,May-14,918.44
1040373,27741,9048.818486,Jun-14,1698.26
1040382,8175,15353.00471,Feb-12,14840.13
1040391,17963,50122.84459,Oct-14,20153.38
1040399,7450,10405.15594,Aug-14,1424.18
1040409,23439,27616.43121,Oct-13,16569.06
1040421,22499,7279.83,Sep-12,809.75
1040436,9384,17650.56999,Feb-15,6383.32
1040440,12515,1443.527185,Dec-14,43.3
1040467,13017,9771.3,Apr-14,37.45
1040470,10710,9140.800316,Jul-13,4461.12
1040481,15185,8661.236661,Dec-14,252.46
1040508,17508,3291.06,Aug-12,353.01
1040531,2642,8174.992898,Apr-13,4532.15
1040538,4178,5145.92,Jun-13,527.12
1040555,12581,21712.1881,Sep-13,13438.33
1040564,537,9716.443625,Dec-14,281.63
1040574,6768,10500.62134,Jun-12,8875.44
1040577,13469,21766.49774,Oct-13,8633.25
1040578,5989,3554.053821,Feb-14,1057.15
1040586,3406,8977.560505,Jun-14,1725.58
1040635,4842,6764.649041,Dec-14,199.83
1040640,1854,10959.15268,Mar-12,10303.18
1040649,19672,22592.52319,Sep-13,9713.25
1040663,23240,8472.77,May-13,449.97
1040671,2623,7604.58,Sep-14,225.58
1040679,28240,16760.35,Sep-13,200.64
1040710,11449,16954.39998,Jan-15,6110.06
1040716,14037,13812.55763,Jun-13,6984.69
1040729,20201,6129.7,Oct-12,543
1040748,3260,4012.810827,Oct-14,61.25
1040822,16092,26082.91454,Nov-12,19899.78
1040840,382,13030.63618,Jan-14,4268.75
1040854,8512,3266.75,Nov-13,132.31
1040864,15006,26472.70003,May-15,8112.56
1040865,9227,28161.21225,Dec-14,793.04
1040867,2573,9063.720001,Jan-15,260.69
1040872,10543,7657.528546,Sep-12,3841.73
1040879,29862,11783.72638,Jul-14,1946.99
1040889,10799,16104.23307,Aug-12,525.59
1040902,7465,4696.387134,Oct-14,228.82
1040921,13960,13182.19946,May-14,719.18
1040932,15611,5737.194007,Oct-13,419.03
1040934,3108,2408.420079,Dec-14,75.47
1040942,33725,6395.091693,Jul-13,17.91
1040959,16619,2504.8,Nov-12,209.43
1040965,7620,17561.26,May-16,332.19
1041001,7808,10055.32385,Dec-14,290.98
1041019,1281,26191.64545,Jul-12,2374.02
1041025,24372,8316.79165,Feb-13,5192.11
1041101,46014,1980.634205,Oct-13,808.54
1041115,6302,16062.69998,Apr-16,818.71
1041120,24004,27336.73634,Jun-13,13872.93
1041149,17051,3334.775227,Dec-14,100.88
1041157,14371,15574.85946,Aug-13,7140.43
1041173,8144,5767.89,Sep-13,251.59
1041201,24142,20775.12218,Dec-12,13669.21
1041216,8555,15399.79,May-15,349.98
1041247,7891,7410.669006,Dec-14,218.82
1041284,2080,3261.217822,Oct-12,2372.51
1041285,3456,5847.14,May-16,110.5
1041299,2205,5962.519999,Feb-15,6.08
1041316,4833,5953.67366,Dec-14,175.96
1041332,27447,25397.32,Jan-12,25398.61
1041333,10024,5661.608904,Apr-14,1403.07
1041357,4036,6088.154814,Feb-12,5898.08
1041364,16771,11259.19786,Nov-14,471.37
1041378,10349,13676.21524,Sep-13,5868.98
1041437,26177,28760.44002,Sep-15,7277.93
1041438,10498,8004.08,Jan-13,563.23
1041447,7169,12182.03,Jun-14,34.32
1041468,8282,3202.59,Apr-13,187.75
1041490,8697,15717.65164,Dec-14,451.24
1041503,4389,6405.942921,May-13,3486.64
1041507,7691,9083.1,Dec-13,355.39
1041523,20181,23761.01,May-16,443.55
1041534,23848,36040.93,May-14,1203.66
1041546,11200,16726.95,May-16,316.01
1041567,12092,1545.59484,Mar-12,1446.22
1041602,2813,4956.363334,Dec-14,144.26
1041619,185,6171.86374,Apr-12,5601.8
1041622,21806,8097.210002,Jan-15,143
1041637,14254,13787.97035,Mar-13,8034.75
1041645,4170,8857.75,May-16,167.51
1041683,61575,21119.65004,Jun-15,6203.71
1041689,23810,33484.33963,Nov-12,26595.62
1041716,28316,14453.32383,Oct-14,1212.3
1041749,18885,17468.40321,May-12,15998.23
1041756,8220,4910.673856,Dec-12,3946.24
1041757,17115,25442.55427,Sep-13,15387.49
1041776,11628,11431.11613,Dec-14,331.66
1041781,16545,9011.557494,Dec-14,256.7
1041802,11683,2800.7,Oct-12,280.91
1041805,25535,6692.832683,Feb-14,2005.78
1041813,10411,10408.94387,Dec-14,293.67
1041816,23468,19842.43,May-16,374.97
1041823,7644,27460.78,May-16,519.32
1041844,17293,11053.79,Feb-14,51.45
1041856,18918,16975.24259,Dec-14,482.51
1041857,14383,25283.68,May-16,478.64
1041887,22875,27537.62,May-16,519.68
1041933,25238,9082.63,May-13,522
1041954,15386,16771.8243,May-14,3643.57
1041975,14598,15294.5249,Aug-14,2096.59
1042037,13695,12559.16001,Dec-14,375.39
1042046,7571,9381.060693,Dec-14,270.78
1042047,13131,11907.34732,Dec-14,344.44
1042053,3174,4726.65382,Dec-13,1665.48
1042059,27625,30541.77039,Sep-13,1073.72
1042060,21905,24411.44,Sep-14,605.45
1042083,15802,24955.56,May-16,471.1
1042095,23741,6758.656935,Dec-14,192.76
1042101,6116,33186.14,May-16,627.64
1042138,26109,8542.533032,Oct-14,718.62
1042157,2925,1550.6,Sep-13,70.61
1042195,2102,4507.67,Oct-13,172.74
1042198,6231,6107.418587,Dec-14,176.14
1042203,7495,21322.11,May-16,403.37
1042228,9817,11376.13729,Jan-13,7292.74
1042239,29902,12681.08302,May-14,2769.6
1042250,18889,6455.410766,Feb-14,1895.35
1042253,10980,3480.116641,Mar-14,947.44
1042294,3679,16161.56569,Jun-13,8349.57
1042314,13481,19286.22,May-16,364.46
1042366,5056,6622.751036,Aug-14,917.1
1042384,19679,21865.23564,Mar-14,435.87
1042392,10100,8801.988943,Dec-14,253.46
1042402,11266,37672.47088,Mar-13,9356.85
1042405,21472,5677.254946,Aug-13,2592.03
1042417,5227,14356.9,May-16,271.14
1042427,5791,5905.18,May-16,111.6
1042430,2321,3937.86,Aug-12,3061.16
1042468,13205,16631.40425,Mar-14,4481.39
1042483,4603,9126.871504,Feb-14,2754.27
1042500,659,3608.817962,Dec-14,107.64
1042541,5976,20512.90491,Sep-12,16746.62
1042544,12362,21606.94172,Oct-13,8581.52
1042579,14933,18451.01,Mar-14,44.98
1042606,17850,19086.87465,Aug-14,8248.46
1042610,3532,30400.31,Jan-12,30400.93
1042617,394,11194.09219,Oct-14,951.51
1042630,6393,5649.84,Nov-13,229.04
1042657,19164,27950.06,Apr-15,694.15
1042668,22455,18515.86999,Jan-15,534.3
1042690,12877,27570.55344,Jul-14,4589.2
1042702,9191,29745.36,May-16,561.66
1042746,10078,16411.59,May-15,408.29
1042765,7704,8001.780001,Dec-14,228.77
1042768,5100,11053.3017,Dec-14,327.94
1042771,16149,9080.39,Mar-13,563.23
1042785,3382,3429.349999,Dec-14,103.79
1042802,6981,5538.32,Feb-12,539.21
1042841,19296,9152.370003,Dec-14,262.23
1042844,15116,11512.55752,Dec-14,330.79
1042852,11472,29463.26681,Sep-13,12532.18
1042854,46660,32007.23997,Dec-14,913.17
1042857,16794,11904.15097,Nov-14,675.32
1042891,5753,7737.310001,Jan-15,228.48
1042904,22085,30163.38,Dec-14,951.01
1042914,15634,15755.52,May-15,358.98
1042915,8269,4721.7,Feb-13,311.11
1042935,6559,5992.167786,Dec-14,14.74
1042944,2913,6549.027251,Dec-14,194.07
1042948,12145,17337.36,Aug-13,787.85
1042958,11616,4226.629999,Dec-14,122.17
1042980,9359,23624.34643,Nov-13,13441.82
1043012,19976,8221.6,May-13,437.63
1043020,11259,12564.87,May-13,668.68
1043030,4548,26421.92328,Dec-12,17988.23
1043080,23338,11458.71127,Jul-14,1889.86
1043085,4784,8081.948336,Nov-13,3057.88
1043109,18741,20760.56433,Jul-13,9947.69
1043163,4578,5358.251209,Dec-14,161.99
1043174,3171,2125.012561,Jul-12,1270.26
1043187,9217,5644.802913,Mar-13,3292.14
1043202,4875,27999.68875,Dec-14,798.07
1043241,6800,12487.64958,Sep-13,5292.55
1043257,10505,17271.78,May-16,327.06
1043259,10595,17385.05202,Dec-14,492.67
1043264,11293,8460.04,Nov-14,240.17
1043274,6357,4604.351092,Jun-13,2333.88
1043299,21008,2156,Apr-12,539.84
1043300,14532,12285.76918,Feb-12,11487.84
1043332,10118,618,Apr-13,36.68
1043347,11143,31670.11972,May-12,3478.35
1043394,2677,5498.304597,Aug-13,2530.44
1043408,39871,41042.21023,Dec-14,1160.08
1043410,25499,21008.24627,Dec-14,589.54
1043428,19583,19190.6704,Dec-14,561.17
1043457,11238,13517.35861,Dec-14,382.35
1043511,9200,3623.92811,Dec-14,115.4
